timestamp,x,y,z
7890,9.172,-2.878,20.37
7900,9.997,-2.593,20.37
7910,11.102,-2.267,20.37
7920,12.175,-2.038,19.454
7930,13.029,-2.028,15.867
7940,13.803,-2.087,12.633
7950,14.349,-1.79,9.971
7960,14.736,-1.31,7.796
7970,15.032,-0.849,5.707
7980,15.397,-0.845,3.294
7990,15.297,-0.645,1.092
8000,15.301,0.02,-1.16
8010,15.351,-0.041,-3.94
8020,15.401,-0.217,-7.001
8030,15.437,-0.532,-9.953
8040,15.468,-0.262,-12.758
8050,16.072,0.248,-15.711
8060,16.528,0.917,-18.538
8070,16.331,1.647,-18.856
8080,15.646,2.028,-18.856
8090,14.86,2.413,-18.856
8100,14.211,2.69,-18.856
8110,13.539,2.39,-18.856
8120,12.99,1.883,-18.856
8130,12.359,1.374,-18.856
8140,11.759,1.23,-18.856
8150,11.481,1.546,-18.856
8160,11.485,1.974,-18.856
8170,11.765,2.546,-17.494
8180,12.34,2.802,-13.963
8190,13.266,2.876,-10.874
8200,14.643,2.851,-7.876
8210,16.108,2.936,-4.919
8220,17.648,2.557,-2.324
8230,19.767,1.724,0.86
8240,21.828,1.353,5.641
8250,22.523,1.167,10.797
8260,22.519,0.378,16.132
8270,20.658,-0.327,20.37
8280,18.185,-1.204,20.37
8290,15.591,-1.426,20.37
8300,12.78,-1.467,20.37
8310,10.49,-1.825,20.37
8320,8.944,-2.387,20.37
8330,8.2,-2.919,20.37
8340,7.955,-3.198,20.37
8350,8.441,-3.619,20.37
8360,9.176,-3.627,20.37
8370,9.901,-3.471,20.37
8380,10.531,-3.246,20.37
8390,10.924,-2.81,18.118
8400,10.931,-2.514,15.755
8410,10.896,-2.077,13.552
8420,11.513,-2.008,10.997
8430,12.48,-2.465,8.384
8440,13.465,-2.49,5.846
8450,14.525,-1.997,3.653
8460,15.81,-1.732,1.255
8470,16.989,-1.453,-1.412
8480,17.753,-1.396,-4.514
8490,17.961,-1.475,-7.974
8500,17.74,-2.048,-11.47
8510,17.351,-2.4,-14.311
8520,16.782,-2.206,-16.676
8530,16.575,-1.51,-18.856
8540,16.485,-0.639,-18.856
8550,16.071,0.009,-18.856
8560,15.558,0.194,-18.856
8570,14.679,-0.019,-18.856
8580,14.277,-0.134,-18.856
8590,13.758,-0.338,-18.856
8600,13.439,-0.765,-18.856
8610,13.147,-0.442,-18.856
8620,13.173,-0.096,-18.856
8630,13.318,0.131,-18.856
8640,13.695,0.584,-14.861
8650,14.593,1.092,-10.472
8660,15.774,1.189,-6.814
8670,17.04,1.025,-3.445
8680,18.605,1.022,-0.771
8690,19.882,0.489,1.574
8700,20.721,-0.218,4.204
8710,21.045,-0.449,7.888
8720,20.824,-0.582,12.6
8730,20.271,-1.121,18.076
8740,19.203,-1.761,20.37
8750,17.571,-2.147,20.37
8760,15.412,-2.55,20.37
8770,12.859,-3.134,20.37
8780,10.389,-3.772,20.37
8790,8.72,-4.161,20.37
