timestamp,x,y,z
8970,0.067,0.01,0.013
8980,0.1,-0.006,-0.009
8990,0.086,-0.007,0.028
9000,0.096,-0.01,0.028
9010,0.108,-0.005,0.028
9020,0.079,-0.023,-0.004
9030,0.057,-0.033,0.031
9040,0.091,0.016,0.052
9050,0.083,0.002,0.052
9060,0.062,-0.001,0.011
9070,0.072,-0.012,-0.033
9080,0.102,0.001,0.031
9090,0.083,-0.012,-0.015
9100,0.083,-0.029,0.004
9110,0.069,-0.012,0.026
9120,0.067,-0.011,0.055
9130,0.059,-0.023,0.031
9140,0.092,-0.01,0.047
9150,0.081,-0.024,0.022
9160,0.084,-0.009,-0.006
9170,0.081,-0.003,0.013
9180,0.091,0.024,0.034
9190,0.078,-0.012,-0.011
9200,0.057,-0.005,-0.004
9210,0.104,0.015,0.034
9220,0.065,-0.018,0.001
9230,0.08,-0.029,0.007
9240,0.104,0.006,0.022
9250,0.071,0.002,0.011
9260,0.072,-0.01,0.022
9270,0.074,-0.012,0.017
9280,0.074,-0.007,-0.004
9290,0.048,0.007,0.011
9300,0.051,-0.001,0.017
9310,0.086,0.003,0.024
9320,0.071,0.002,-0.019
9330,0.057,-0.001,-0.008
9340,0.086,-0.019,0.05
9350,0.069,-0.007,0.023
9360,0.061,-0.005,0.028
9370,0.103,-0.007,0.016
9380,0.084,-0.01,0.031
9390,0.061,-0.003,0.026
9400,0.065,-0.017,0.016
9410,0.085,0.007,-0.004
9420,0.087,0.015,0.006
9430,0.075,-0.007,0.016
9440,0.085,0.012,0.031
9450,0.044,0.01,-0.011
9460,0.054,-0.018,-0.038
9470,0.073,-0.021,0.019
9480,0.08,0.005,0.017
9490,0.079,-0.024,-0.009
9500,0.079,-0.009,0.02
9510,0.097,-0.012,0.065
9520,0.071,-0.013,0.052
9530,0.051,-0.006,0.019
9540,0.079,-0.013,-0.018
9550,0.097,0.038,0.005
9560,0.048,-0.021,-0.001
9570,0.078,-0.005,-0.021
9580,0.065,0.003,-0.011
9590,0.055,0.006,0.011
9600,0.083,0.007,0.001
9610,0.11,-0.005,0.038
9620,0.084,-0.003,-0.014
9630,0.087,-0.023,0.014
9640,0.099,-0.018,0.008
9650,0.09,0.012,-0.024
9660,0.062,-0.015,-0.008
9670,0.087,0,0.007
9680,0.103,-0.011,0.016
9690,0.067,-0.018,0.055
9700,0.067,-0.007,-0.015
9710,0.086,-0.016,-0.006
9720,0.1,0.016,0.012
9730,0.072,0.009,0.002
9740,0.091,0.014,0.05
9750,0.073,0.002,0.053
9760,0.078,-0.017,0.004
9770,0.051,-0.009,0.025
9780,0.097,0.013,0.044
9790,0.067,-0.006,0.004
9800,0.071,0,0.035
9810,0.081,-0.016,0.017
9820,0.061,-0.017,0.042
9830,0.05,-0.009,0.028
9840,0.099,0.01,0.049
9850,0.099,-0.023,0.001
9860,0.08,-0.001,0.041
9870,0.048,0.02,-0.002
9880,0.079,0.003,0.052
9890,0.044,0.005,0.01
9900,0.077,0.005,0.01
9910,0.097,0.002,0.031
9920,0.068,0.031,0.005
9930,0.079,-0.001,0.048
9940,0.083,-0.018,0.023
9950,0.066,-0.006,-0.006
9960,0.074,0.01,0.036
9970,0.08,-0.01,0.042
9980,0.074,0.003,0.017
9990,0.075,-0.001,-0.008
10000,0.059,-0.007,0.02
10010,0.087,0.019,0.032
10020,0.098,0.021,-0.008
10030,0.074,-0.024,0.029
10040,0.078,-0.022,-0.001
10050,0.084,0.002,-0.02
10060,0.075,0,0.031
10070,0.081,-0.007,0.01
10080,0.089,-0.006,0.008
10090,0.057,-0.001,0.024
10100,0.054,0.024,0.034
10110,0.098,-0.001,0.011
10120,0.083,0.016,-0.008
10130,0.074,0.021,0.005
10140,0.097,0.003,0.013
10150,0.092,-0.028,0.035
10160,0.073,-0.033,0.068
10170,0.065,0.005,-0.004
10180,0.099,-0.017,0.029
10190,0.067,-0.01,0.017
10200,0.044,-0.012,0.007
10210,0.098,-0.023,0.008
10220,0.062,-0.01,0.031
10230,0.063,-0.013,0.025
10240,0.104,-0.009,0.047
10250,0.085,-0.001,0.028
10260,0.05,-0.021,0.017
10270,0.086,-0.04,0.005
10280,0.098,0.025,0.03
10290,0.079,0.019,0.011
10300,0.05,-0.004,0.006
10310,0.09,0.01,0.01
10320,0.069,0.006,0.01
10330,0.041,-0.022,0.028
10340,0.123,-0.023,-0.001
10350,0.079,0.002,0.028
10360,0.078,0.028,0.03
10370,0.093,0.014,0.011
10380,0.09,0.022,0.036
10390,0.061,0.006,0.019
10400,0.084,0,0.024
10410,0.097,-0.01,0.019
10420,0.075,0.012,0.011
10430,0.094,-0.017,0.047
10440,0.098,0.006,0.034
10450,0.108,0.007,0.005
10460,0.073,-0.011,-0.019
10470,0.094,-0.019,0.043
10480,0.089,0.016,0.035
10490,0.031,-0.009,0.05
10500,0.092,-0.015,-0.008
10510,0.108,-0.001,-0.013
10520,0.047,-0.01,0.05
10530,0.073,-0.003,0.047
10540,0.087,0.007,0.044
10550,0.1,0.009,-0.004
10560,0.069,0.009,0.012
10570,0.073,0.012,-0.009
10580,0.096,-0.015,0.03
10590,0.085,-0.024,-0.002
10600,0.065,0.018,0.041
10610,0.109,0.019,0.079
10620,0.068,-0.009,0.01
10630,0.054,-0.015,0.005
10640,0.094,0.006,0.013
10650,0.097,0.016,0.036
10660,0.074,-0.005,0.028
10670,0.085,-0.004,-0.031
10680,0.069,0.005,0.053
10690,0.049,-0.017,0.032
10700,0.074,-0.007,0.017
10710,0.077,0.019,0.072
10720,0.085,-0.009,0
10730,0.086,0.002,0.023
10740,0.094,-0.003,-0.024
10750,0.059,0.007,0.042
10760,0.077,-0.012,0.032
10770,0.06,0.001,0.019
10780,0.065,-0.006,0.032
10790,0.051,0.016,0.028
10800,0.083,0.005,0.035
10810,0.077,0,-0.009
10820,0.069,0.012,-0.008
10830,0.075,0.006,0.031
10840,0.105,0.046,0.023
10850,0.098,-0.006,0.004
10860,0.109,-0.019,0.03
10870,0.09,-0.009,0.03
10880,0.099,0.021,-0.019
10890,0.042,0.016,-0.015
10900,0.061,-0.003,0.019
10910,0.104,0.03,-0.001
10920,0.091,0,-0.011
10930,0.073,-0.016,-0.009
10940,0.087,-0.01,0.012
10950,0.081,-0.019,0.013
10960,0.06,0.002,0.005
10970,0.086,-0.016,0.016
10980,0.096,-0.006,0.01
10990,0.065,0.014,0.028
11000,0.071,0.012,0.002
11010,0.096,0.001,-0.013
11020,0.074,-0.021,0.034
11030,0.09,-0.001,0.034
11040,0.092,0.01,0.004
11050,0.065,0.008,-0.011
11060,0.062,0.005,-0.047
11070,0.085,0.01,-0.002
11080,0.071,0.016,0.048
11090,0.073,0.012,0.028
11100,0.066,-0.016,0.031
11110,0.106,0.021,0.036
11120,0.066,0.015,-0.023
11130,0.055,0.013,0.019
11140,0.094,0.003,0.041
11150,0.098,-0.016,0.03
11160,0.072,-0.003,0.002
11170,0.073,0.027,0.026
11180,0.08,-0.006,0.018
11190,0.086,-0.004,-0.002
11200,0.065,0.012,-0.013
11210,0.087,-0.001,0.028
11220,0.08,0.001,0.011
11230,0.092,-0.006,0.008
11240,0.108,-0.004,0.017
11250,0.068,0.008,0.036
11260,0.069,-0.005,0.011
11270,0.087,0.005,0.006
11280,0.093,-0.01,-0.011
11290,0.093,-0.017,0.011
11300,0.114,-0.004,0
11310,0.1,0.002,-0.011
11320,0.073,0.005,0.028
11330,0.069,0.007,0.02
11340,0.108,0.002,-0.015
11350,0.083,0.002,0.001
11360,0.11,0.005,-0.013
11370,0.09,-0.017,0.048
11380,0.1,-0.019,0.02
11390,0.067,-0.013,0.028
11400,0.079,0,0.001
11410,0.098,0.01,0.04
11420,0.066,0.006,0.005
11430,0.055,0.018,0.031
11440,0.086,0.015,0.054
11450,0.083,-0.021,0.005
11460,0.098,-0.018,0.052
11470,0.075,0.014,0.043
11480,0.083,-0.007,0.031
11490,0.083,-0.016,0.012
11500,0.048,0,0.007
11510,0.096,0.013,0.053
11520,0.081,0.008,-0.015
11530,0.071,0.003,0.041
11540,0.089,-0.011,0.06
11550,0.099,0.028,0.034
11560,0.074,-0.011,0.018
11570,0.09,-0.001,0.018
11580,0.083,-0.016,0.049
11590,0.057,-0.009,0.024
11600,0.075,0.026,0.044
11610,0.11,0.005,-0.03
11620,0.065,0.019,0
11630,0.05,0.007,0.054
11640,0.092,0.02,-0.019
11650,0.089,0.002,0.023
11660,0.045,-0.022,0.001
11670,0.111,0,0.016
11680,0.087,0.02,0.037
11690,0.066,0.006,-0.005
11700,0.071,0.005,-0.001
11710,0.1,-0.006,-0.006
11720,0.066,-0.005,-0.002
11730,0.103,-0.006,-0.005
11740,0.089,0.006,-0.001
11750,0.086,0.015,0.006
11760,0.045,-0.018,0.017
11770,0.089,-0.017,-0.021
11780,0.099,0.006,-0.012
11790,0.084,-0.016,0.001
11800,0.097,-0.015,-0.018
11810,0.062,-0.009,0.031
11820,0.078,-0.006,0.04
11830,0.096,0.006,0.029
11840,0.087,0.009,0.055
11850,0.074,-0.012,0.011
11860,0.09,0.006,-0.018
11870,0.057,0.038,0
11880,0.087,0.01,0.012
11890,0.066,0.005,0.004
11900,0.09,-0.009,0.004
11910,0.081,0.009,-0.002
11920,0.055,0.03,-0.021
11930,0.109,0.002,-0.017
11940,0.079,0,0.019
11950,0.084,-0.018,0.014
11960,0.087,-0.023,0.02
11970,0.051,-0.005,0.047
11980,0.075,0.007,-0.015
11990,0.068,-0.001,-0.015
12000,0.085,0.014,0.028
12010,0.092,0.007,-0.004
12020,0.079,0.009,0.023
12030,0.061,0.006,0.016
12040,0.089,0.008,0.007
12050,0.081,0.01,0.025
12060,0.072,0.005,0.014
12070,0.096,0.008,0.025
12080,0.087,0.001,0.007
12090,0.08,-0.006,0.016
12100,0.093,-0.012,0.024
12110,0.084,0.015,0.023
12120,0.062,0.003,0.034
12130,0.066,-0.019,-0.001
12140,0.075,0.009,0.01
12150,0.067,-0.011,-0.011
12160,0.072,-0.005,0.018
12170,0.081,0.006,0.038
12180,0.094,0.021,-0.004
12190,0.061,0.007,0.01
12200,0.08,-0.006,0.004
12210,0.086,0.005,-0.015
12220,0.083,0.001,0.011
12230,0.087,0.015,0.025
12240,0.079,-0.013,-0.012
12250,0.075,0.008,-0.001
12260,0.05,-0.013,0.032
12270,0.084,-0.007,-0.008
12280,0.1,-0.012,0.013
12290,0.069,-0.007,-0.023
12300,0.085,-0.006,0.012
12310,0.072,-0.001,-0.013
12320,0.05,0.009,0.028
12330,0.098,0.012,0.042
12340,0.097,-0.012,0.022
12350,0.078,-0.009,0.025
12360,0.043,0,0.043
12370,0.102,0.028,0.022
12380,0.073,0,0.005
12390,0.053,-0.009,0.018
12400,0.099,0.006,0.013
12410,0.074,-0.013,-0.023
12420,0.081,0.006,0.008
12430,0.051,0.008,0.007
12440,0.093,-0.003,-0.021
12450,0.053,-0.012,-0.015
12460,0.057,0.001,0.023
12470,0.083,-0.013,-0.014
12480,0.075,0.019,0.013
12490,0.074,0.015,0.01
12500,0.129,-0.019,0.05
12510,0.1,-0.003,0.077
12520,0.072,-0.011,0.001
12530,0.116,-0.016,0.024
12540,0.077,-0.021,-0.007
12550,0.085,-0.009,-0.006
12560,0.089,-0.013,-0.004
12570,0.109,0.02,0.011
12580,0.089,0.031,0.052
12590,0.077,-0.01,-0.014
12600,0.102,0.027,0.036
12610,0.103,-0.004,0.007
12620,0.063,-0.036,0.058
12630,0.069,-0.005,-0.001
12640,0.079,0.005,0.018
12650,0.072,-0.005,0.02
12660,0.071,0.005,0.022
12670,0.093,-0.016,0.016
12680,0.081,-0.003,0.004
12690,0.077,-0.005,0.03
12700,0.078,-0.009,0.016
12710,0.104,0.025,0.004
12720,0.084,0.02,0.011
12730,0.08,0.01,0.017
12740,0.09,0.026,0.04
12750,0.055,0.006,0.031
12760,0.072,0.001,0.055
12770,0.112,0.006,-0.026
12780,0.108,-0.011,0.005
12790,0.063,-0.015,0.014
12800,0.074,0,-0.026
12810,0.1,0.01,0.068
12820,0.057,-0.023,0.001
12830,0.079,-0.023,-0.011
12840,0.093,0.022,0.005
12850,0.077,0.014,0.036
12860,0.079,-0.004,0.001
12870,0.092,-0.017,0.029
12880,0.085,-0.054,0.006
12890,0.044,0.002,-0.007
12900,0.099,0.012,0.042
12910,0.102,-0.001,0.016
12920,0.089,0.007,-0.026
12930,0.089,0.008,-0.009
12940,0.085,-0.007,-0.001
12950,0.055,-0.024,-0.025
12960,0.069,0.007,0.019
12970,0.069,0.02,0.035
12980,0.085,-0.01,0.017
12990,0.068,0.007,-0.007
13000,0.056,0.013,0.026
13010,0.085,0.006,0.068
13020,0.057,0.005,0.031
13030,0.084,0.009,0.018
13040,0.094,-0.003,0.018
13050,0.077,-0.001,0.019
13060,0.096,-0.006,0.007
13070,0.098,0.021,-0.026
13080,0.061,0.007,0.017
13090,0.083,-0.003,-0.006
13100,0.091,0.006,0.028
13110,0.104,0.003,0.04
13120,0.084,0.007,0.014
13130,0.073,0.009,0.013
13140,0.067,-0.009,0.034
13150,0.066,-0.012,-0.029
13160,0.055,0.001,-0.009
13170,0.089,-0.009,-0.017
13180,0.077,-0.025,-0.017
13190,0.063,-0.021,0.01
13200,0.094,-0.021,0.018
13210,0.094,-0.005,0.028
13220,0.09,-0.007,0.042
13230,0.056,-0.011,0.016
13240,0.078,-0.01,0.007
13250,0.066,0.01,0.049
13260,0.066,0.008,0.076
13270,0.075,0.012,0.016
13280,0.074,-0.017,0.006
13290,0.061,-0.001,-0.005
13300,0.094,-0.005,0.008
13310,0.086,-0.006,0.041
13320,0.08,0.019,-0.027
13330,0.093,0.007,0.013
13340,0.075,-0.024,0.04
13350,0.079,0.009,0.002
13360,0.094,-0.018,0.012
13370,0.087,0.014,0.019
13380,0.083,0.012,-0.014
13390,0.084,0.002,0.001
13400,0.093,0.003,0
13410,0.081,0.014,-0.011
13420,0.06,-0.005,-0.013
13430,0.112,0.013,0.029
13440,0.11,0.014,0.022
13450,0.085,0.001,-0.032
13460,0.1,-0.006,0.053
13470,0.099,0.007,0.022
13480,0.086,-0.011,0.028
13490,0.074,0,0.047
13500,0.078,0.005,0.059
13510,0.087,0.008,0.03
13520,0.071,-0.011,0.018
13530,0.087,0.002,0.006
13540,0.074,-0.004,0.031
13550,0.055,-0.01,0.046
13560,0.073,0.038,-0.007
13570,0.096,-0.004,0.005
13580,0.066,-0.001,0.002
13590,0.077,0.005,0.029
13600,0.091,0.007,-0.009
13610,0.092,-0.005,-0.014
13620,0.063,-0.015,0.014
13630,0.09,0.005,-0.017
13640,0.087,-0.007,-0.008
13650,0.057,-0.013,0.035
13660,0.072,-0.011,-0.018
13670,0.093,0.003,0.035
13680,0.068,0.006,-0.001
13690,0.071,0.014,0.052
13700,0.09,-0.017,0.018
13710,0.096,0.01,0.05
13720,0.066,0.016,0.01
13730,0.086,0.019,0.024
13740,0.081,0.001,0.005
13750,0.068,-0.017,0.032
13760,0.083,-0.006,0.006
13770,0.056,-0.01,0.002
13780,0.051,0.026,0.031
13790,0.077,0,-0.005
13800,0.086,0,0.046
13810,0.073,0.006,0.026
13820,0.081,0.009,0.008
13830,0.13,-0.013,0.032
13840,0.071,-0.028,0.002
13850,0.075,-0.006,0.053
13860,0.081,0.019,0.024
13870,0.093,-0.012,0.041
13880,0.068,-0.006,-0.008
13890,0.103,-0.006,0.038
13900,0.078,0.018,0.017
13910,0.084,-0.005,0.019
13920,0.078,0.007,0.023
13930,0.114,0.001,0.031
13940,0.069,-0.005,0.038
13950,0.067,-0.012,0.014
13960,0.071,-0.024,0.013
13970,0.1,-0.019,0.014
13980,0.081,-0.015,0.007
13990,0.062,-0.01,0.022
14000,0.071,0.005,0.013
14010,0.099,0.031,0.017
14020,0.073,0.013,0.024
14030,0.091,-0.001,0.006
14040,0.066,-0.015,0.031
14050,0.072,-0.009,0.023
14060,0.11,-0.015,0.012
14070,0.111,-0.023,0.038
14080,0.078,0.013,0.024
14090,0.061,-0.01,0.026
14100,0.061,0.013,0.006
14110,0.06,0.008,-0.002
14120,0.078,-0.007,-0.005
14130,0.091,-0.015,-0.014
14140,0.094,0.009,0.029
14150,0.037,0.016,0.023
14160,0.057,-0.028,0.007
14170,0.099,-0.007,-0.013
14180,0.093,0,0.024
14190,0.096,0.021,-0.005
14200,0.09,0.006,0.017
14210,0.061,0.012,0.028
14220,0.065,0.001,0.022
14230,0.108,0.002,0.029
14240,0.09,0.008,0.035
14250,0.048,0.01,0.02
14260,0.112,0.018,0.02
14270,0.097,0.016,0.02
14280,0.069,0.009,-0.009
14290,0.075,-0.004,0.007
14300,0.098,0.003,0.024
14310,0.067,-0.023,0.061
14320,0.066,-0.023,-0.019
14330,0.103,-0.001,0.019
14340,0.066,0.012,0.025
14350,0.081,-0.018,0.007
14360,0.074,-0.015,-0.007
14370,0.068,-0.015,0.01
14380,0.079,-0.003,0.011
14390,0.073,-0.022,0.006
14400,0.069,-0.016,-0.005
14410,0.059,0.001,0.047
14420,0.071,0.015,0.001
14430,0.105,0.002,0.023
14440,0.104,-0.003,0.006
14450,0.072,-0.016,0.001
14460,0.081,0.009,-0.044
14470,0.1,0.012,0.032
14480,0.075,0.014,0.005
14490,0.069,-0.012,0.054
14500,0.091,0.009,0.026
14510,0.067,-0.019,0.002
14520,0.075,-0.004,0.018
14530,0.093,0.01,-0.013
14540,0.075,0.002,0.054
14550,0.044,-0.015,0.018
14560,0.108,0.013,0.038
14570,0.112,0.013,0.008
14580,0.112,-0.007,-0.004
14590,0.087,-0.028,0.037
14600,0.085,-0.003,0.035
14610,0.094,0.021,0.023
14620,0.062,0.005,0.032
14630,0.094,0.01,0.036
14640,0.108,0.007,-0.011
14650,0.093,-0.01,0.025
14660,0.105,0.003,0.04
14670,0.098,0.032,0.029
14680,0.077,-0.007,0.017
14690,0.089,0.028,0.017
14700,0.087,0.006,0.017
14710,0.068,-0.034,0.03
14720,0.083,-0.005,0.008
14730,0.089,-0.003,0.044
14740,0.074,-0.003,0.04
14750,0.039,-0.005,-0.023
14760,0.072,-0.006,0.006
14770,0.086,0.001,0.012
14780,0.096,-0.003,-0.005
14790,0.093,0.008,-0.024
14800,0.071,0.009,0.036
14810,0.072,0.014,-0.027
14820,0.071,0.009,0.011
14830,0.098,-0.015,0.028
14840,0.106,0,0.007
14850,0.072,0.003,-0.03
14860,0.074,0.019,0.006
14870,0.065,0.015,0.065
14880,0.08,0.002,0.012
14890,0.097,-0.016,-0.004
14900,0.115,0.019,0.03
14910,0.054,-0.004,0.014
14920,0.069,-0.01,0.042
14930,0.094,-0.003,0.019
14940,0.074,0.013,-0.002
14950,0.068,-0.005,0.004
14960,0.071,0.001,-0.009
14970,0.111,-0.009,0.019
14980,0.065,-0.006,0.02
14990,0.097,0.003,0.02
15000,0.096,0.006,-0.041
15010,0.079,0.001,-0.002
15020,0.086,0.02,-0.012
15030,0.099,0.006,0.023
15040,0.071,-0.025,-0.002
15050,0.036,-0.004,0.013
15060,0.094,0.007,0.012
15070,0.091,0.003,0.013
15080,0.069,0.007,0.034
15090,0.081,-0.001,0.024
15100,0.105,0.015,0.042
15110,0.079,0.005,0.006
15120,0.078,-0.029,-0.005
15130,0.066,-0.024,0.007
15140,0.062,-0.024,-0.004
15150,0.061,-0.006,0.018
15160,0.056,0,0.022
15170,0.102,0.013,0.042
15180,0.066,0.026,0.014
15190,0.089,0.002,0.011
15200,0.083,0.007,0.022
15210,0.078,0.006,0.028
15220,0.087,0.018,-0.038
15230,0.072,0.007,0.052
15240,0.08,-0.004,0.034
15250,0.057,0.002,0.053
15260,0.061,0.008,0.035
15270,0.104,-0.001,0.002
15280,0.065,-0.011,0.002
15290,0.094,0.005,0.002
15300,0.085,0.015,0.029
15310,0.077,-0.024,-0.008
15320,0.098,0.006,0.004
15330,0.083,0.012,0.016
15340,0.072,0.002,0.013
15350,0.072,0.008,-0.002
15360,0.103,0.005,0.029
15370,0.086,0.013,0.032
15380,0.083,-0.009,-0.043
15390,0.067,0.001,-0.035
15400,0.109,0.012,0.03
15410,0.077,0.01,0.019
15420,0.048,-0.004,0.016
15430,0.102,-0.018,0.049
15440,0.071,0.009,-0.015
15450,0.05,-0.012,-0.012
15460,0.108,-0.004,0.017
15470,0.067,-0.003,0.049
15480,0.073,-0.012,0.03
15490,0.059,-0.01,0.032
15500,0.102,-0.016,0.012
15510,0.06,0.002,0.011
15520,0.054,0.007,0.042
15530,0.117,0,0.011
15540,0.085,0.022,0.052
15550,0.077,0.015,0
15560,0.079,0,0.042
15570,0.089,0.013,0.046
15580,0.08,-0.004,-0.011
15590,0.069,-0.006,0.017
15600,0.112,-0.018,0.068
15610,0.072,0.009,0.013
15620,0.086,0.002,0.001
15630,0.111,0.008,0.032
15640,0.098,0.008,0.01
15650,0.092,-0.016,0.04
15660,0.086,-0.004,0.038
15670,0.073,0.006,-0.004
15680,0.074,-0.005,0.048
15690,0.1,-0.015,0.025
15700,0.075,0.018,0.011
15710,0.069,0.018,0.018
15720,0.055,0.012,-0.005
15730,0.069,0.021,-0.013
15740,0.089,0.01,-0.007
15750,0.068,-0.013,-0.005
15760,0.075,0.018,0.024
15770,0.079,-0.018,-0.002
15780,0.071,-0.009,0.034
15790,0.086,-0.004,0.02
15800,0.096,0.019,-0.005
15810,0.084,-0.007,-0.015
15820,0.079,-0.011,0.034
15830,0.115,-0.005,0.012
15840,0.08,0.003,0.052
15850,0.081,0.009,0.014
15860,0.087,-0.001,-0.024
15870,0.097,0.001,-0.007
15880,0.041,-0.012,0.031
15890,0.075,0.027,0
15900,0.09,0.003,-0.019
15910,0.08,-0.001,0.004
15920,0.09,-0.012,0.011
15930,0.065,-0.022,0.012
15940,0.081,-0.015,0
15950,0.075,-0.005,0.032
15960,0.114,-0.012,0.013
15970,0.083,-0.022,0.019
15980,0.08,-0.007,0.023
15990,0.069,0.019,0.013
16000,0.103,-0.003,0.011
16010,0.06,0,0.016
16020,0.059,0.003,0.013
16030,0.112,-0.006,0.012
16040,0.098,0.009,-0.009
16050,0.063,-0.019,-0.006
16060,0.09,0.006,-0.017
16070,0.091,0.028,0.001
16080,0.067,-0.004,-0.023
16090,0.085,0.016,-0.02
16100,0.086,-0.015,0.042
16110,0.081,-0.021,0.018
16120,0.085,0.005,0.07
16130,0.097,0.002,0.018
16140,0.079,0.003,0.012
16150,0.045,-0.003,0.008
16160,0.087,-0.012,-0.019
16170,0.099,-0.003,0.016
16180,0.059,-0.01,-0.005
16190,0.081,0.018,0.001
16200,0.097,0.007,0.036
16210,0.075,-0.027,0.007
16220,0.099,-0.016,0.002
16230,0.11,-0.003,0.012
16240,0.093,-0.015,0.006
16250,0.063,-0.016,0.006
16260,0.108,-0.017,0.012
16270,0.094,0.012,0.011
16280,0.086,-0.005,0.018
16290,0.081,-0.005,0.013
16300,0.112,0.02,0.025
16310,0.081,0.001,0.025
16320,0.114,-0.027,0.013
16330,0.104,0.014,0.004
16340,0.13,-0.023,0.019
16350,0.081,-0.019,0.008
16360,0.1,0.002,0.053
16370,0.055,-0.005,0.011
16380,0.071,0.01,-0.019
16390,0.104,0.008,-0.008
16400,0.083,0.008,-0.026
16410,0.086,-0.011,0.038
16420,0.071,-0.007,0.001
16430,0.085,0.003,0.002
16440,0.075,0.01,-0.032
16450,0.065,-0.031,-0.021
16460,0.105,-0.007,0.044
16470,0.072,0.015,0.014
16480,0.047,0.021,0.007
16490,0.074,0.013,0.04
16500,0.11,0.001,0.028
16510,0.081,-0.015,0.005
16520,0.086,0.007,0.059
16530,0.075,0.018,0.04
16540,0.063,-0.007,0.016
16550,0.065,0.015,0.016
16560,0.085,-0.016,0.025
16570,0.074,0.001,0.013
16580,0.072,-0.006,0.023
16590,0.094,-0.001,0.025
16600,0.066,-0.004,0.019
16610,0.071,-0.009,0.013
16620,0.086,-0.018,-0.021
16630,0.081,0.007,0.03
16640,0.106,0.009,-0.026
16650,0.069,0.01,0.03
16660,0.099,0.018,0.004
16670,0.075,-0.005,0.02
16680,0.097,0.003,0.05
16690,0.117,-0.005,0.017
16700,0.094,-0.022,0.011
16710,0.047,0,-0.026
16720,0.091,0.009,0.016
16730,0.079,-0.009,0.02
16740,0.054,-0.012,-0.008
16750,0.067,-0.016,0
16760,0.085,0.015,0.013
16770,0.061,-0.001,0.008
16780,0.057,0.012,0.008
16790,0.047,-0.011,0.023
16800,0.081,0.016,-0.002
16810,0.031,-0.005,0.02
16820,0.081,0,0.008
16830,0.097,0.013,-0.006
16840,0.087,0.013,0.016
16850,0.077,0.012,-0.002
16860,0.11,0.008,0.037
16870,0.081,0.005,-0.007
16880,0.072,0.014,0.004
16890,0.092,0.022,-0.02
16900,0.073,0.005,0.019
16910,0.044,-0.009,0.005
16920,0.057,-0.018,0.019
16930,0.087,-0.006,0.006
16940,0.078,-0.018,0.035
16950,0.079,-0.001,0.011
16960,0.109,-0.003,0.008
16970,0.091,0.002,-0.005
16980,0.071,-0.019,0.02
16990,0.077,0.005,0.028
17000,0.079,0.007,0.037
17010,0.068,0.028,0.017
17020,0.069,-0.012,0
17030,0.086,0.01,0.004
17040,0.086,-0.023,0.001
17050,0.079,-0.031,-0.002
17060,0.091,0.003,0.008
17070,0.077,-0.007,-0.008
17080,0.081,-0.005,-0.024
17090,0.062,0.001,-0.004
17100,0.079,0.009,0.017
17110,0.068,0.01,0.028
17120,0.079,0.01,-0.021
17130,0.093,0.01,0.035
17140,0.056,0.001,0.018
17150,0.077,0.006,-0.012
17160,0.083,-0.013,0.014
17170,0.121,0.005,-0.007
17180,0.065,0.008,-0.009
17190,0.074,-0.011,0.036
17200,0.039,0.006,-0.014
17210,0.075,-0.005,0.016
17220,0.11,0,0.019
17230,0.098,-0.001,0.008
17240,0.074,0.021,0.002
17250,0.062,-0.011,0.008
17260,0.105,0.005,0.01
17270,0.069,0.018,0.022
17280,0.08,0,-0.044
17290,0.061,0.012,0.002
17300,0.1,0,0.007
17310,0.074,0.016,-0.024
17320,0.108,0.032,0
17330,0.094,0.002,0.031
17340,0.056,0.028,-0.002
17350,0.065,-0.003,0.06
17360,0.102,-0.006,-0.02
17370,0.085,-0.007,-0.02
17380,0.085,0,0.023
17390,0.079,-0.009,0.049
17400,0.103,0.007,0.041
17410,0.086,0.002,0.025
17420,0.061,-0.01,0.068
17430,0.1,-0.019,0.044
17440,0.068,0.005,0.023
17450,0.078,0,0.011
17460,0.111,0.001,-0.024
17470,0.075,0.002,-0.007
17480,0.062,-0.01,-0.009
17490,0.106,0.021,-0.006
17500,0.096,0.003,-0.023
17510,0.077,-0.006,-0.009
17520,0.059,0.012,-0.038
17530,0.114,0.013,0.02
17540,0.071,0.006,0.011
17550,0.066,0,-0.006
17560,0.06,-0.013,-0.014
17570,0.102,0.003,0.012
17580,0.05,0.002,-0.004
17590,0.079,-0.013,0.022
17600,0.093,0,0
17610,0.071,0.014,-0.004
17620,0.069,-0.018,0.032
17630,0.086,-0.016,0.043
17640,0.087,-0.012,0.01
17650,0.072,-0.027,0.031
17660,0.106,-0.013,-0.005
17670,0.079,0.012,0.05
17680,0.084,-0.006,-0.006
17690,0.091,-0.025,0.012
17700,0.078,-0.018,0.042
17710,0.09,-0.007,0.028
17720,0.114,0,0.019
17730,0.094,0.014,-0.005
17740,0.097,0.003,-0.002
17750,0.077,-0.016,-0.008
17760,0.079,0,0.043
17770,0.075,-0.021,0.008
17780,0.071,-0.009,0.006
17790,0.077,0.006,0.01
17800,0.109,0.009,0.017
17810,0.083,-0.012,0.005
17820,0.092,-0.013,-0.004
17830,0.078,0.015,0.016
17840,0.063,-0.01,0.004
17850,0.073,0.019,0.029
17860,0.086,0.007,0.005
17870,0.055,0.009,0.038
17880,0.065,0.002,-0.017
17890,0.098,-0.011,-0.005
17900,0.083,-0.01,0.008
